expense_allowance_fixed_id,clause_fixed_id,clauses,parent_allowance,allowance,is_all_purpose,allowance_amount,payment_frequency,last_adjusted_year,cpi_quarter_last_adjusted,operative_from,operative_to,version_number,last_modified_datetime,published_year,awards
146.0,1931,24.1(c)(i),,Tool allowance—Letter cutter,True,30.45,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:38+00:00,2016,29
155.0,1931,24.1(c)(i),,Tool allowance—Painter,True,7.31,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:38+00:00,2016,29
151.0,1931,24.1(c)(i),,Tool allowance—Plasterer,True,25.17,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:38+00:00,2016,29
147.0,1931,24.1(c)(i),,Tool allowance—Prefab setter,True,30.45,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:38+00:00,2016,29
148.0,1931,24.1(c)(i),,Tool allowance—Prefab tradesperson,True,30.45,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:38+00:00,2016,29
149.0,1931,24.1(c)(i),,Tool allowance—Shopfitter,True,30.45,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:38+00:00,2016,29
150.0,1931,24.1(c)(i),,Tool allowance—Stonemason,True,30.45,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:38+00:00,2016,29
158.0,1934,24.2(d)(ii),,Compensation for clothing or tools,False,1743.0,maximum,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
164.0,1938,24.5(a)(xii),,"Living away from home for a distant job—board and lodging, return to residence",False,40.11,per occasion,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:39+00:00,2015,29
162.0,1937,24.5(a)(iii),,Living away from home for a distant job—expenses,False,20.81,per homeward journey,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:39+00:00,2015,29
163.0,1937,24.5(a)(iii),,Living away from home for a distant job—meal allowance,False,14.27,per meal,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:39+00:00,2015,29
161.0,1936,24.5(a)(ii),,Living away from home for a distant job—per day,False,68.45,per day,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:38+00:00,2015,29
160.0,1936,24.5(a)(ii),,Living away from home for a distant job—per week,False,478.44,per week,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:38+00:00,2015,29
157.0,1933,24.2(b),,Meal allowance—overtime of at least one and a half hours,False,14.27,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
159.0,1935,24.2(e),,Motor vehicle allowance—glass and glazing work,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:38+00:00,2015,29
166.0,1940,24.5(c)(ii),,Performing glass and glazing work away from the usual place of business—vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:39+00:00,2015,29
156.0,1932,24.1(d)(i),,Stonemasonry tools and equipment allowance,True,0.06,per hour,2013.0,,2013-07-01,2018-06-30,0,2022-02-15T15:39:38+00:00,2015,29
165.0,1939,24.5(b)(ii),,Stonemasonry work at cemetery—vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:39+00:00,2015,29
153.0,1931,24.1(c)(i),,Tool allowance—Assembler A,True,8.98,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
143.0,1931,24.1(c)(i),,Tool allowance—Carpenter and/or joiner,True,30.06,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
9516.0,1931,24.1(c)(i),,Tool allowance—Carver,True,30.06,per week,2014.0,,2015-07-01,2016-06-30,0,2023-04-05T17:24:53+00:00,2015,29
154.0,1931,24.1(c)(i),,Tool allowance—Glass worker,True,7.29,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
152.0,1931,24.1(c)(i),,Tool allowance—Glazier,True,10.55,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
144.0,1931,24.1(c)(i),,Tool allowance—Joiner special class,True,30.06,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
145.0,1931,24.1(c)(i),,Tool allowance—Joiner-setter out,True,30.06,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
146.0,1931,24.1(c)(i),,Tool allowance—Letter cutter,True,30.06,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
155.0,1931,24.1(c)(i),,Tool allowance—Painter,True,7.22,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
151.0,1931,24.1(c)(i),,Tool allowance—Plasterer,True,24.84,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
147.0,1931,24.1(c)(i),,Tool allowance—Prefab setter,True,30.06,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
148.0,1931,24.1(c)(i),,Tool allowance—Prefab tradesperson,True,30.06,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
149.0,1931,24.1(c)(i),,Tool allowance—Shopfitter,True,30.06,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
150.0,1931,24.1(c)(i),,Tool allowance—Stonemason,True,30.06,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:38+00:00,2015,29
168.0,1942,16.3,,Damage to or theft of personal effects—an amount of up to,False,501.2,per single claim,2008.0,,2010-01-01,,1,2023-06-02T10:12:41+00:00,2023,30
167.0,1941,16.2,,Motor vehicle allowance,False,0.95,per km,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,30
168.0,1942,16.3,,Damage to or theft of personal effects—an amount of up to,False,501.2,per single claim,2008.0,,2010-01-01,,1,2022-06-24T15:24:21+00:00,2022,30
167.0,1941,16.2,,Motor vehicle allowance,False,0.91,per km,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,30
168.0,1942,16.3,,Damage to or theft of personal effects—an amount of up to,False,501.2,per single claim,2008.0,,2010-01-01,,1,2022-02-15T15:41:38+00:00,2021,30
167.0,1941,16.2,,Motor vehicle allowance,False,0.8,per km,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,30
168.0,1942,16.3,,Damage to or theft of personal effects—an amount of up to,False,501.2,per single claim,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2020,30
167.0,1941,16.2,,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2020,30
168.0,1942,17.1(e),,Damage to or theft of personal effects—an amount of up to,False,501.2,per single claim,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2019,30
167.0,1941,17.1(b),,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2019,30
168.0,1942,17.1(e),,Damage to or theft of personal effects—an amount of up to,False,501.2,per single claim,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2018,30
167.0,1941,17.1(b),,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2018,30
168.0,1942,17.1(e),,Damage to or theft of personal effects—an amount of up to,False,501.2,per single claim,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2017,30
167.0,1941,17.1(b),,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2017,30
168.0,1942,17.1(e),,Damage to or theft of personal effects—an amount of up to,False,501.2,per single claim,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2016,30
167.0,1941,17.1(b),,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2016,30
168.0,1942,17.1(e),,Damage to or theft of personal effects—an amount of up to,False,501.2,per single claim,2008.0,,2010-01-01,,0,2022-02-15T15:41:38+00:00,2015,30
167.0,1941,17.1(b),,Motor vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2015,30
169.0,1943,18.4,,Deduction for board & lodging,False,87.9,per week,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,31
170.0,1944,18.3(a),,Meal allowances—Work in excess of 10 continuous hours,False,15.2,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,31
9481.0,1944,18.3(a),,Meal allowances—Work in excess of 15 continuous hours,False,15.2,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,31
171.0,1945,18.3(c)(i),,"Travelling, transport and fares",False,0.96,per km,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,31
169.0,1943,18.4,,Deduction for board & lodging,False,70.33,per week,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,31
170.0,1944,18.3(a),,Meal allowances—Work in excess of 10 continuous hours,False,14.1,per occasion,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,31
9481.0,1944,18.3(a),,Meal allowances—Work in excess of 15 continuous hours,False,14.1,per occasion,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,31
171.0,1945,18.3(c)(i),,"Travelling, transport and fares",False,0.92,per km,2020.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,31
169.0,1943,18.4,,Deduction for board & lodging,False,67.25,per week,2020.0,March Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,31
170.0,1944,18.3(a),,Meal allowances—Work in excess of 10 continuous hours,False,13.78,per occasion,2020.0,March Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,31
9481.0,1944,18.3(a),,Meal allowances—Work in excess of 15 continuous hours,False,13.78,per occasion,2020.0,March Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,31
171.0,1945,18.3(c)(i),,"Travelling, transport and fares",False,0.8,per km,2020.0,March Quarter,2020-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,31
169.0,1943,18.4,,Deduction for board & lodging,False,64.76,per week,2019.0,,2020-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2020,31
170.0,1944,18.3(a),,Meal allowances—Work in excess of 10 continuous hours,False,13.56,per occasion,2019.0,,2020-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2020,31
9481.0,1944,18.3(a),,Meal allowances—Work in excess of 15 continuous hours,False,13.56,per occasion,2019.0,,2020-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2020,31
171.0,1945,18.3(c)(i),,"Travelling, transport and fares",False,0.8,per km,2014.0,,2020-07-01,2022-06-30,0,2022-02-15T15:41:38+00:00,2020,31
169.0,1943,16.2,,Deduction for board & lodging,False,63.17,per week,2018.0,,2019-07-01,2020-06-30,0,2022-02-15T15:39:40+00:00,2019,31
170.0,1944,16.4,,Meal allowance—Work in excess of 10 continuous hours,False,13.29,per occasion,2018.0,,2019-07-01,2020-06-30,0,2022-02-15T15:39:40+00:00,2019,31
9481.0,1944,16.4,,Meal allowances—Work in excess of 15 continuous hours,False,13.29,per occasion,2018.0,,2019-07-01,2020-06-30,0,2023-04-05T17:24:55+00:00,2019,31
171.0,1945,16.6(a),,"Travelling, transport and fares",False,0.78,per km,2014.0,,2014-07-01,2020-06-30,0,2022-02-15T15:39:40+00:00,2019,31
169.0,1943,16.2,,Deduction for board & lodging,False,62.11,per week,2015.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:40+00:00,2018,31
170.0,1944,16.4,,Meal allowance—Work in excess of 10 continuous hours,False,12.88,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:40+00:00,2018,31
9481.0,1944,16.4,,Meal allowances—Work in excess of 15 continuous hours,False,12.88,per occasion,2017.0,,2018-07-01,2019-06-30,0,2023-04-05T17:24:54+00:00,2018,31
171.0,1945,16.6(a),,"Travelling, transport and fares",False,0.78,per km,2014.0,,2014-07-01,2020-06-30,0,2022-02-15T15:39:40+00:00,2018,31
169.0,1943,16.2,,Deduction for board & lodging,False,60.04,per week,2015.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:40+00:00,2017,31
170.0,1944,16.4,,Meal allowance—Work in excess of 10 continuous hours,False,12.62,per occasion,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:40+00:00,2017,31
,1944,16.4,,Meal allowances—Work in excess of 15 continuous hours,False,12.62,per occasion,2016.0,,2017-07-01,2018-06-30,0,2023-07-03T11:46:25+00:00,2017,31
171.0,1945,16.6(a),,"Travelling, transport and fares",False,0.78,per km,2014.0,,2014-07-01,2020-06-30,0,2022-02-15T15:39:40+00:00,2017,31
169.0,1943,16.2,,Deduction for board & lodging,False,60.04,per week,2015.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:40+00:00,2016,31
170.0,1944,16.4,,Meal allowance—Work in excess of 10 continuous hours,False,12.48,per occasion,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:40+00:00,2016,31
9481.0,1944,16.4,,Meal allowances—Work in excess of 15 continuous hours,False,12.48,per occasion,2015.0,,2016-07-01,2017-06-30,0,2023-04-05T17:24:54+00:00,2016,31
171.0,1945,16.6(a),,"Travelling, transport and fares",False,0.78,per km,2014.0,,2014-07-01,2020-06-30,0,2022-02-15T15:39:40+00:00,2016,31
169.0,1943,16.2,,Deduction for board & lodging,False,60.04,per week,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:40+00:00,2015,31
170.0,1944,16.4,,Meal allowance—Work in excess of 10 continuous hours,False,12.21,per occasion,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:40+00:00,2015,31
9481.0,1944,16.4,,Meal allowances—Work in excess of 15 continuous hours,False,12.21,per occasion,2014.0,,2015-07-01,2016-06-30,0,2023-04-05T17:24:53+00:00,2015,31
171.0,1945,16.6(a),,"Travelling, transport and fares",False,0.78,per km,2014.0,,2014-07-01,2020-06-30,0,2022-02-15T15:39:40+00:00,2015,31
176.0,1950,18.3(e)(i)(A),,Accommodation and overnight allowance,False,100.22,per day,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,32
175.0,1949,18.3(d)(i),,Car allowance,False,0.95,per km,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,32
174.0,1948,18.3(c)(i),,Fares and travel allowance—travel patterns,False,21.19,per day,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,32
177.0,1951,15.2(d),,Meal allowance—overtime for more than 1.5 hours after ordinary hours,False,17.57,per meal,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,32
178.0,1952,15.2(e),,Meal allowance—start work 2 or more hours prior to normal commencement,False,17.57,per meal,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,32
173.0,1947,18.3(a)(v),,Protective clothing—purchase of Bluey Jacket,False,77.3,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,32
172.0,1946,18.3(a)(ii),,Protective clothing—purchase of safety footwear,False,77.3,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023,32
176.0,1950,18.3(e)(i)(A),,Accommodation and overnight allowance,False,80.19,per day,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,32
175.0,1949,18.3(d)(i),,Car allowance,False,0.91,per km,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,32
174.0,1948,18.3(c)(i),,Fares and travel allowance—travel patterns,False,20.32,per day,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,32
177.0,1951,15.2(d),,Meal allowance—overtime for more than 1.5 hours after ordinary hours,False,16.37,per meal,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,32
178.0,1952,15.2(e),,Meal allowance—start work 2 or more hours prior to normal commencement,False,16.37,per meal,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,32
173.0,1947,18.3(a)(v),,Protective clothing—purchase of Bluey Jacket,False,72.23,per occasion,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,32
172.0,1946,18.3(a)(ii),,Protective clothing—purchase of safety footwear,False,72.23,per occasion,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022,32
176.0,1950,18.3(e)(i)(A),,Accommodation and overnight allowance,False,76.68,per day,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,32
175.0,1949,18.3(d)(i),,Car allowance,False,0.8,per km,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,32
174.0,1948,18.3(c)(i),,Fares and travel allowance—travel patterns,False,17.88,per day,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,32
177.0,1951,15.2(d),,Meal allowance—overtime for more than 1.5 hours after ordinary hours,False,15.96,per meal,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,32
178.0,1952,15.2(e),,Meal allowance—start work 2 or more hours prior to normal commencement,False,15.96,per meal,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,32
173.0,1947,18.3(a)(v),,Protective clothing—purchase of Bluey Jacket,False,68.73,per occasion,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,32
172.0,1946,18.3(a)(ii),,Protective clothing—purchase of safety footwear,False,68.73,per occasion,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021,32
176.0,1950,18.3(e)(i)(A),,Accommodation and overnight allowance,False,73.47,per day,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2020,32
175.0,1949,18.3(d)(i),,Car allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2020,32
174.0,1948,18.3(c)(i),,Fares and travel allowance—travel patterns,False,17.43,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2020,32
177.0,1951,15.2(d),,Meal allowance—overtime for more than 1.5 hours after ordinary hours,False,15.71,per meal,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2020,32
178.0,1952,15.2(e),,Meal allowance—start work 2 or more hours prior to normal commencement,False,15.71,per meal,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2020,32
173.0,1947,18.3(a)(v),,Protective clothing—purchase of Bluey Jacket,False,67.74,per occasion,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2020,32
172.0,1946,18.3(a)(ii),,Protective clothing—purchase of safety footwear,False,67.74,per occasion,2019.0,,2020-11-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2020,32
176.0,1950,14.3(e),,Accommodation and overnight allowance,False,15.54,per night,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:39:40+00:00,2019,32
175.0,1949,14.3(d)(i),,Car allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2019,32
174.0,1948,14.3(c)(i),,Fares and travel allowances—travel patterns,False,17.43,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2019,32
177.0,1951,23.2(d),,Meal allowance—overtime for more than 1.5 hours after ordinary hours,False,15.38,per meal,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:39:40+00:00,2019,32
178.0,1952,23.2(e),,Meal allowance—start work 2 or more hours prior to normal commencement,False,15.38,per meal,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:39:40+00:00,2019,32
173.0,1947,14.3(a)(v),,Protective clothing—purchase of Bluey Jacket,False,66.52,per occasion,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:39:40+00:00,2019,32
172.0,1946,14.3(a)(ii),,Protective clothing—purchase of safety footwear,False,66.52,per occasion,2018.0,,2019-07-01,2020-10-31,0,2022-02-15T15:39:40+00:00,2019,32
176.0,1950,14.3(e),,Accommodation and overnight allowance,False,15.28,per night,2015.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:40+00:00,2018,32
175.0,1949,14.3(d)(i),,Car allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2018,32
174.0,1948,14.3(c)(i),,Fares and travel allowances—travel patterns,False,17.43,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2018,32
177.0,1951,23.2(d),,Meal allowance—overtime for more than 1.5 hours after ordinary hours,False,15.06,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:40+00:00,2018,32
178.0,1952,23.2(e),,Meal allowance—start work 2 or more hours prior to normal commencement,False,15.06,per meal,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:40+00:00,2018,32
173.0,1947,14.3(a)(v),,Protective clothing—purchase of Bluey Jacket,False,65.65,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:40+00:00,2018,32
172.0,1946,14.3(a)(ii),,Protective clothing—purchase of safety footwear,False,65.65,per occasion,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:40+00:00,2018,32
176.0,1950,14.3(e),,Accommodation and overnight allowance,False,14.77,per night,2015.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:40+00:00,2017,32
175.0,1949,14.3(d)(i),,Car allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2017,32
174.0,1948,14.3(c)(i),,Fares and travel allowances—travel patterns,False,17.43,per day,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:40+00:00,2017,32
177.0,1951,23.2(d),,Meal allowance—overtime for more than 1.5 hours after ordinary hours,False,14.78,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:40+00:00,2017,32
178.0,1952,23.2(e),,Meal allowance—start work 2 or more hours prior to normal commencement,False,14.78,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:40+00:00,2017,32
