wage_allowance_fixed_id,clause_fixed_id,clauses,parent_allowance,allowance,is_all_purpose,rate,rate_unit,base_pay_rate_id,allowance_amount,payment_frequency,operative_from,operative_to,version_number,last_modified_datetime,published_year,awards
412.0,924,17.2(b)(i),,Hot work allowance—46°C to 54°C,False,0.067,Percent,,0.53,per hour,2019-07-01,2020-06-30,,2022-03-03T09:01:31+00:00,2019,22
413.0,925,17.2(b)(ii),,Hot work allowance—over 54°C,False,0.081,Percent,,0.64,per hour,2019-07-01,2020-06-30,,2022-03-03T09:01:31+00:00,2019,22
419.0,929,17.5,,Leading hand in charge of—1 to 10 employees,False,6.0,Percent,,47.47,per week,2019-07-01,2020-06-30,,2022-03-03T09:01:31+00:00,2019,22
420.0,929,17.5,,Leading hand in charge of—11 to 20 employees,False,7.72,Percent,,61.07,per week,2019-07-01,2020-06-30,,2022-03-03T09:01:31+00:00,2019,22
421.0,929,17.5,,Leading hand in charge of—more than 20 employees,False,9.44,Percent,,74.68,per week,2019-07-01,2020-06-30,,2022-03-03T09:01:31+00:00,2019,22
422.0,930,17.7,,Refuse collection allowance,False,0.456,Percent,,3.61,per shift,2019-07-01,2020-06-30,,2022-03-03T09:01:31+00:00,2019,22
425.0,931,17.8,,Toilet cleaning allowance—per shift,False,0.359,Percent,,2.84,per shift,2019-07-01,2020-06-30,,2022-03-03T09:01:31+00:00,2019,22
424.0,931,17.8,,Toilet cleaning allowance—per week,False,1.766,Percent,,13.97,per week,2019-07-01,2020-06-30,,2022-03-03T09:01:31+00:00,2019,22
11841.0,922,17.1,,Broken shift allowance—maximum per week,False,2.29,Percent,,17.59,per week,2018-07-01,2019-06-30,,2023-04-05T07:24:57+00:00,2018,22
408.0,922,17.1,,Broken shift allowance—per day,False,0.458,Percent,,3.52,per day,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
410.0,923,17.2(a),,Cold work allowance,False,0.067,Percent,,0.51,per hour,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
417.0,928,17.4,,First aid allowance,False,1.64,Percent,,12.6,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
416.0,927,17.2(c)(ii),,Height allowance—above 22nd floor,False,0.221,Percent,,1.7,per hour or part thereof,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
415.0,926,17.2(c)(i),,Height allowance—up to and including 22nd floor,False,0.108,Percent,,0.83,per hour or part thereof,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
412.0,924,17.2(b)(i),,Hot work allowance—46°C to 54°C,False,0.067,Percent,,0.51,per hour,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
413.0,925,17.2(b)(ii),,Hot work allowance—over 54°C,False,0.081,Percent,,0.62,per hour,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
419.0,929,17.5,,Leading hand in charge of—1 to 10 employees,False,6.0,Percent,,46.09,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
420.0,929,17.5,,Leading hand in charge of—11 to 20 employees,False,7.72,Percent,,59.3,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
421.0,929,17.5,,Leading hand in charge of—more than 20 employees,False,9.44,Percent,,72.51,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
422.0,930,17.7,,Refuse collection allowance,False,0.456,Percent,,3.5,per shift,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
425.0,931,17.8,,Toilet cleaning allowance—per shift,False,0.359,Percent,,2.76,per shift,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
424.0,931,17.8,,Toilet cleaning allowance—per week,False,1.766,Percent,,13.56,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,22
11841.0,922,17.1,,Broken shift allowance—maximum per week,False,2.29,Percent,,16.99,per week,2017-07-01,2018-06-30,,2023-04-05T07:24:57+00:00,2017,22
408.0,922,17.1,,Broken shift allowance—per day,False,0.458,Percent,,3.4,per day,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
410.0,923,17.2(a),,Cold work allowance,False,0.067,Percent,,0.5,per hour,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
417.0,928,17.4,,First aid allowance,False,1.64,Percent,,12.17,per week,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
416.0,927,17.2(c)(ii),,Height allowance—above 22nd floor,False,0.221,Percent,,1.64,per hour or part thereof,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
415.0,926,17.2(c)(i),,Height allowance—up to and including 22nd floor,False,0.108,Percent,,0.8,per hour or part thereof,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
412.0,924,17.2(b)(i),,Hot work allowance—46°C to 54°C,False,0.067,Percent,,0.5,per hour,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
413.0,925,17.2(b)(ii),,Hot work allowance—over 54°C,False,0.081,Percent,,0.6,per hour,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
419.0,929,17.5,,Leading hand in charge of—1 to 10 employees,False,6.0,Percent,,44.53,per week,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
420.0,929,17.5,,Leading hand in charge of—11 to 20 employees,False,7.72,Percent,,57.29,per week,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
421.0,929,17.5,,Leading hand in charge of—more than 20 employees,False,9.44,Percent,,70.05,per week,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
422.0,930,17.7,,Refuse collection allowance,False,0.456,Percent,,3.38,per shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
425.0,931,17.8,,Toilet cleaning allowance—per shift,False,0.359,Percent,,2.66,per shift,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
424.0,931,17.8,,Toilet cleaning allowance—per week,False,1.766,Percent,,13.11,per week,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,22
11841.0,922,17.1,,Broken shift allowance—maximum per week,False,2.29,Percent,,16.45,per week,2016-07-01,2017-06-30,,2023-04-05T07:24:56+00:00,2016,22
408.0,922,17.1,,Broken shift allowance—per day,False,0.458,Percent,,3.29,per day,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
410.0,923,17.2(a),,Cold work allowance,False,0.067,Percent,,0.48,per hour,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
417.0,928,17.4,,First aid allowance,False,1.64,Percent,,11.78,per week,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
416.0,927,17.2(c)(ii),,Height allowance—above 22nd floor,False,0.221,Percent,,1.59,per hour or part thereof,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
415.0,926,17.2(c)(i),,Height allowance—up to and including 22nd floor,False,0.108,Percent,,0.78,per hour or part thereof,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
412.0,924,17.2(b)(i),,Hot work allowance—46°C to 54°C,False,0.067,Percent,,0.48,per hour,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
413.0,925,17.2(b)(ii),,Hot work allowance—over 54°C,False,0.081,Percent,,0.58,per hour,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
419.0,929,17.5,,Leading hand in charge of—1 to 10 employees,False,6.0,Percent,,43.1,per week,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
420.0,929,17.5,,Leading hand in charge of—11 to 20 employees,False,7.72,Percent,,55.46,per week,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
421.0,929,17.5,,Leading hand in charge of—more than 20 employees,False,9.44,Percent,,67.82,per week,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
422.0,930,17.7,,Refuse collection allowance,False,0.456,Percent,,3.28,per shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
425.0,931,17.8,,Toilet cleaning allowance—per shift,False,0.359,Percent,,2.58,per shift,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
424.0,931,17.8,,Toilet cleaning allowance—per week,False,1.766,Percent,,12.69,per week,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,22
11841.0,922,17.1,,Broken shift allowance—maximum per week,False,2.29,Percent,,16.07,per week,2015-07-01,2016-06-30,,2023-04-05T07:24:55+00:00,2015,22
408.0,922,17.1,,Broken shift allowance—per day,False,0.458,Percent,,3.21,per day,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
410.0,923,17.2(a),,Cold work allowance,False,0.067,Percent,,0.47,per hour,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
417.0,928,17.4,,First aid allowance,False,1.64,Percent,,11.51,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
416.0,927,17.2(c)(ii),,Height allowance—above 22nd floor,False,0.221,Percent,,1.55,per hour or part thereof,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
415.0,926,17.2(c)(i),,Height allowance—up to and including 22nd floor,False,0.108,Percent,,0.76,per hour or part thereof,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
412.0,924,17.2(b)(i),,Hot work allowance—46°C to 54°C,False,0.067,Percent,,0.47,per hour,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
413.0,925,17.2(b)(ii),,Hot work allowance—over 54°C,False,0.081,Percent,,0.57,per hour,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
419.0,929,17.5,,Leading hand in charge of—1 to 10 employees,False,6.0,Percent,,42.1,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
420.0,929,17.5,,Leading hand in charge of—11 to 20 employees,False,7.72,Percent,,54.16,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
421.0,929,17.5,,Leading hand in charge of—more than 20 employees,False,9.44,Percent,,66.23,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
422.0,930,17.7,,Refuse collection allowance,False,0.456,Percent,,3.2,per shift,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
425.0,931,17.8,,Toilet cleaning allowance—per shift,False,0.359,Percent,,2.52,per shift,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
424.0,931,17.8,,Toilet cleaning allowance—per week,False,1.766,Percent,,12.39,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,22
426.0,932,18.2(a),,First aid allowance,False,1.94,Percent,BR90345,19.3,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,23
426.0,932,18.2(a),,First aid allowance,False,1.94,Percent,BR90345,18.25,per week,2022-07-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,23
426.0,932,18.2(a),,First aid allowance,False,1.94,Percent,BR90345,17.45,per week,2021-07-01,2022-06-30,1.0,2022-03-03T09:01:31+00:00,2021,23
426.0,932,18.2(a),,First aid allowance,False,1.94,Percent,,17.03,per week,2020-11-01,2021-06-30,,2022-03-03T09:01:31+00:00,2020,23
426.0,932,20.2,,First aid allowance,False,1.94,Percent,,16.73,per week,2019-07-01,2020-10-31,,2022-03-03T09:01:31+00:00,2019,23
426.0,932,20.2,,First aid allowance,False,1.94,Percent,,16.25,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,23
426.0,932,20.2,,First aid allowance,False,1.94,Percent,,15.7,per week,2017-07-01,2018-06-30,,2022-02-15T05:49:51+00:00,2017,23
426.0,932,20.2,,First aid allowance,False,1.94,Percent,,15.2,per week,2016-07-01,2017-06-30,,2022-02-15T05:49:51+00:00,2016,23
426.0,932,20.2,,First aid allowance,False,1.94,Percent,,14.84,per week,2015-07-01,2016-06-30,,2022-02-15T05:49:51+00:00,2015,23
432.0,935,19.2(b)(i),,Disabilities allowance,True,138.0,Percent,BR90353,33.06,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,24
427.0,933,19.2(d),,First aid allowance,False,75.0,Percent,BR90353,17.97,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,24
430.0,934,19.2(c),,Leading hand in charge of—11–20 employees,True,248.0,Percent,BR90353,59.42,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,24
429.0,934,19.2(c),,Leading hand in charge of—3–10 employees,True,166.0,Percent,BR90353,39.77,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,24
431.0,934,19.2(c),,Leading hand in charge of—more than 20 employees,True,316.0,Percent,BR90353,75.71,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,24
433.0,936,19.2(e),,Special allowance—bulk liquid tanks,False,3.0,Percent,BR90353,0.72,per hour,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,24
436.0,937,19.2(f)(i),,Special contingency payment—full-time employees—Emerald and St George,False,347.0,Percent,BR90353,83.14,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,24
435.0,937,19.2(f)(i),,Special contingency payment—full-time employees—Moura and Cecil Plains,False,239.0,Percent,BR90353,57.26,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,24
11898.0,937,19.2(f)(i),,Special contingency payment—seasonal employees—Emerald and St George,False,347.0,Percent,BR90353,24.94,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,24
11897.0,937,19.2(f)(i),,Special contingency payment—seasonal employees—Moura and Cecil Plains,False,239.0,Percent,BR90353,17.18,per week,2023-07-01,,3.0,2023-06-01T22:37:40+00:00,2023,24
432.0,935,19.2(b)(i),,Disabilities allowance,True,138.0,Percent,BR90353,31.27,per week,2022-07-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,24
427.0,933,19.2(d),,First aid allowance,False,75.0,Percent,BR90353,17.0,per week,2022-07-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,24
430.0,934,19.2(c),,Leading hand in charge of—11–20 employees,True,248.0,Percent,BR90353,56.2,per week,2022-07-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,24
429.0,934,19.2(c),,Leading hand in charge of—3–10 employees,True,166.0,Percent,BR90353,37.62,per week,2022-07-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,24
431.0,934,19.2(c),,Leading hand in charge of—more than 20 employees,True,316.0,Percent,BR90353,71.61,per week,2022-07-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,24
433.0,936,19.2(e),,Special allowance—bulk liquid tanks,False,3.0,Percent,BR90353,0.68,per hour,2022-07-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,24
436.0,937,19.2(f)(i),,Special contingency payment—full-time employees—Emerald and St George,False,347.0,Percent,BR90353,78.63,per week,2022-07-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,24
435.0,937,19.2(f)(i),,Special contingency payment—full-time employees—Moura and Cecil Plains,False,239.0,Percent,BR90353,54.16,per week,2022-07-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,24
11898.0,937,19.2(f)(i),,Special contingency payment—seasonal employees—Emerald and St George,False,347.0,Percent,BR90353,23.59,per week,2022-07-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,24
11897.0,937,19.2(f)(i),,Special contingency payment—seasonal employees—Moura and Cecil Plains,False,239.0,Percent,BR90353,16.25,per week,2022-07-01,2023-06-30,2.0,2022-06-24T01:32:00+00:00,2022,24
432.0,935,19.2(b)(i),,Disabilities allowance,True,138.0,Percent,BR90353,29.81,per week,2021-07-01,2022-06-30,1.0,2022-03-03T09:01:31+00:00,2021,24
427.0,933,19.2(d),,First aid allowance,False,75.0,Percent,BR90353,16.2,per week,2021-07-01,2022-06-30,1.0,2022-03-03T09:01:31+00:00,2021,24
430.0,934,19.2(c),,Leading hand in charge of—11–20 employees,True,248.0,Percent,BR90353,53.57,per week,2021-07-01,2022-06-30,1.0,2022-03-03T09:01:31+00:00,2021,24
429.0,934,19.2(c),,Leading hand in charge of—3–10 employees,True,166.0,Percent,BR90353,35.86,per week,2021-07-01,2022-06-30,1.0,2022-03-03T09:01:31+00:00,2021,24
431.0,934,19.2(c),,Leading hand in charge of—more than 20 employees,True,316.0,Percent,BR90353,68.26,per week,2021-07-01,2022-06-30,1.0,2022-03-03T09:01:31+00:00,2021,24
433.0,936,19.2(e),,Special allowance—bulk liquid tanks,False,3.0,Percent,BR90353,0.65,per hour,2021-07-01,2022-06-30,1.0,2022-03-03T09:01:31+00:00,2021,24
436.0,937,19.2(f)(i),,Special contingency payment—full-time employees—Emerald and St George,False,347.0,Percent,BR90353,74.95,per week,2021-07-01,2022-06-30,1.0,2022-03-03T09:01:31+00:00,2021,24
435.0,937,19.2(f)(i),,Special contingency payment—full-time employees—Moura and Cecil Plains,False,239.0,Percent,BR90353,51.62,per week,2021-07-01,2022-06-30,1.0,2022-03-03T09:01:31+00:00,2021,24
11898.0,937,19.2(f)(i),,Special contingency payment—seasonal employees—Emerald and St George,False,347.0,Percent,BR90353,22.49,per week,2021-07-01,2022-06-30,1.0,2022-03-03T09:01:31+00:00,2021,24
11897.0,937,19.2(f)(i),,Special contingency payment—seasonal employees—Moura and Cecil Plains,False,239.0,Percent,BR90353,15.49,per week,2021-07-01,2022-06-30,1.0,2022-03-03T09:01:31+00:00,2021,24
432.0,935,19.2(b)(i),,Disabilities allowance,True,138.0,Percent,,29.09,per week,2020-11-01,2021-06-30,,2022-03-03T09:01:31+00:00,2020,24
427.0,933,19.2(d),,First aid allowance,False,75.0,Percent,,15.81,per week,2020-11-01,2021-06-30,,2022-03-03T09:01:31+00:00,2020,24
430.0,934,19.2(c),,Leading hand in charge of—11–20 employees,True,248.0,Percent,,52.28,per week,2020-11-01,2021-06-30,,2022-03-03T09:01:31+00:00,2020,24
429.0,934,19.2(c),,Leading hand in charge of—3–10 employees,True,166.0,Percent,,34.99,per week,2020-11-01,2021-06-30,,2022-03-03T09:01:31+00:00,2020,24
431.0,934,19.2(c),,Leading hand in charge of—more than 20 employees,True,316.0,Percent,,66.61,per week,2020-11-01,2021-06-30,,2022-03-03T09:01:31+00:00,2020,24
433.0,936,19.2(e),,Special allowance—bulk liquid tanks,False,3.0,Percent,,0.63,per hour,2020-11-01,2021-06-30,,2022-03-03T09:01:31+00:00,2020,24
436.0,937,19.2(f)(i),,Special contingency payment—full-time employees—Emerald and St George,False,347.0,Percent,,73.15,per week,2020-11-01,2021-06-30,,2022-03-03T09:01:31+00:00,2020,24
435.0,937,19.2(f)(i),,Special contingency payment—full-time employees—Moura and Cecil Plains,False,239.0,Percent,,50.38,per week,2020-11-01,2021-06-30,,2022-03-03T09:01:31+00:00,2020,24
11898.0,937,19.2(f)(i),,Special contingency payment—seasonal employees—Emerald and St George,False,347.0,Percent,,21.94,per week,2020-11-01,2021-06-30,,2022-03-03T09:01:31+00:00,2020,24
11897.0,937,19.2(f)(i),,Special contingency payment—seasonal employees—Moura and Cecil Plains,False,239.0,Percent,,15.11,per week,2020-11-01,2021-06-30,,2022-03-03T09:01:31+00:00,2020,24
432.0,935,17.4,,Disabilities allowance,True,138.0,Percent,,28.58,per week,2019-07-01,2020-10-31,,2022-03-03T09:01:31+00:00,2019,24
427.0,933,17.1,,First aid allowance,False,75.0,Percent,,15.53,per week,2019-07-01,2020-10-31,,2022-03-03T09:01:31+00:00,2019,24
430.0,934,17.3,,Leading hand in charge of—11 to 20 employees,True,248.0,Percent,,51.36,per week,2019-07-01,2020-10-31,,2022-03-03T09:01:31+00:00,2019,24
429.0,934,17.3,,Leading hand in charge of—3 to 10 employees,True,166.0,Percent,,34.38,per week,2019-07-01,2020-10-31,,2022-03-03T09:01:31+00:00,2019,24
431.0,934,17.3,,Leading hand in charge of—more than 20 employees,True,316.0,Percent,,65.44,per week,2019-07-01,2020-10-31,,2022-03-03T09:01:31+00:00,2019,24
433.0,936,17.5,,Special allowance—bulk liquid tanks,False,3.0,Percent,,0.62,per hour,2019-07-01,2020-10-31,,2022-03-03T09:01:31+00:00,2019,24
436.0,937,17.6(a),,Special contingency payment—full-time employees—Emerald and St George,False,347.0,Percent,,71.86,per week,2019-07-01,2020-10-31,,2022-03-03T09:01:31+00:00,2019,24
435.0,937,17.6(a),,Special contingency payment—full-time employees—Moura and Cecil Plains,False,239.0,Percent,,49.5,per week,2019-07-01,2020-10-31,,2022-03-03T09:01:31+00:00,2019,24
11898.0,938,17.6(b),,Special contingency payment—seasonal employees—Emerald and St George,False,104.1,Percent,,21.56,per week,2019-07-01,2020-10-30,,2023-07-04T03:53:37+00:00,2019,24
11897.0,938,17.6(b),,Special contingency payment—seasonal employees—Moura and Cecil Plains,False,71.7,Percent,,14.85,per week,2019-07-01,2020-10-30,,2023-07-04T03:53:37+00:00,2019,24
432.0,935,17.4,,Disabilities allowance,True,138.0,Percent,,27.75,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,24
427.0,933,17.1,,First aid allowance,False,75.0,Percent,,15.08,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,24
430.0,934,17.3,,Leading hand in charge of—11 to 20 employees,True,248.0,Percent,,49.87,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,24
429.0,934,17.3,,Leading hand in charge of—3 to 10 employees,True,166.0,Percent,,33.38,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,24
431.0,934,17.3,,Leading hand in charge of—more than 20 employees,True,316.0,Percent,,63.55,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,24
433.0,936,17.5,,Special allowance—bulk liquid tanks,False,3.0,Percent,,0.6,per hour,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,24
436.0,937,17.6(a),,Special contingency payment—full-time employees—Emerald and St George,False,347.0,Percent,,69.78,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,24
435.0,937,17.6(a),,Special contingency payment—full-time employees—Moura and Cecil Plains,False,239.0,Percent,,48.06,per week,2018-07-01,2019-06-30,,2022-02-15T05:49:51+00:00,2018,24
11898.0,938,17.6(b),,Special contingency payment—seasonal employees—Emerald and St George,False,104.1,Percent,,20.93,per week,2018-07-01,2019-06-30,,2023-04-05T07:24:57+00:00,2018,24
