expense_allowance_fixed_id,clause_fixed_id,clauses,parent_allowance,allowance,is_all_purpose,allowance_amount,payment_frequency,last_adjusted_year,cpi_quarter_last_adjusted,operative_from,operative_to,version_number,last_modified_datetime,published_year
199.0,130,45.3(b),,Shed hands—shearing industry allowance,False,221.25,per week,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:41+00:00,2018
188.0,1959,29.1,,Station hand—to find own horse,False,7.4,per week,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:42+00:00,2018
9519.0,1959,29.1,,Station hand—to find own saddle,False,5.91,per week,2017.0,,2018-07-01,2019-06-30,0,2023-04-05T17:24:55+00:00,2018
192.0,1962,17.2(b),,Use of vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:42+00:00,2018
187.0,1958,28.3,,With Keep deduction,False,127.51,per week,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:42+00:00,2018
202.0,134,45.4(b),,Woolpressers—rations,False,59.38,per week,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:41+00:00,2018
201.0,134,45.4(b),,Woolpressers—shearing industry allowance,False,221.25,per week,2017.0,,2018-07-01,2019-06-30,0,2022-02-15T15:39:41+00:00,2018
203.0,1965,46.3(b),,Allowance where sleeping quarters not provided— vehicle allowance—all employees,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:42+00:00,2017
7359.0,1958,28.3,,Broadacre Farming and Livestock Operations,False,,,,,,,0,2023-04-05T17:24:54+00:00,2017
3226.0,9315,44.4(b)(iv),,Combs and cutters allowance,False,20.81,per week,2016.0,,2017-07-01,2020-06-30,0,2022-02-15T15:39:42+00:00,2017
205.0,1967,47.1(f),,Fares and travelling allowances for expeditionary employees—expenses other than fares—per day,False,69.68,per day,2015.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:42+00:00,2017
206.0,1968,47.1(g),,Fares and travelling allowances for expeditionary employees—expenses other than fares—per hour rate,False,2.9,per hour ,2015.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:42+00:00,2017
204.0,1966,47.1(a),,Fares and travelling allowances for expeditionary employees—motor vehicle expenses,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:42+00:00,2017
7358.0,1962,17.2(b),,General Employment Conditions,False,,,,,,,0,2023-04-05T17:24:54+00:00,2017
190.0,1960,36.5,,Meal allowance—overtime after working ordinary hours on Monday to Friday,False,13.07,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:42+00:00,2017
193.0,1963,17.2(c)(i),,Meal allowance—overtime of more than 1.5 hours,False,13.07,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:42+00:00,2017
194.0,1964,17.2(c)(ii),,Meal allowance—overtime of more than 2 hours without required notice,False,13.07,per meal,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:42+00:00,2017
9757.0,23311,36.10.,,Meal allowance—unplanned overtime of more than 2 hours,False,13.07,per meal,2016.0,,2017-07-01,2018-06-30,0,2023-04-05T17:24:54+00:00,2017
7360.0,1960,36.5,,Pig Breeding and Raising,False,,,,,,,0,2023-04-05T17:24:54+00:00,2017
197.0,123,45.1(a),,Shearers—combs/cutters allowance,False,104.0,per week,2016.0,,2017-07-01,2020-06-30,0,2022-02-15T15:39:41+00:00,2017
198.0,123,45.1(a),,Shearers—handpiece payment,False,23.51,per week,2016.0,,2017-07-01,2020-06-30,0,2022-02-15T15:39:41+00:00,2017
196.0,123,45.1(a),,Shearers—rations,False,58.18,per week,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:41+00:00,2017
195.0,123,45.1(a),,Shearers—shearing industry allowance,False,217.12,per week,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:41+00:00,2017
833.0,140,45.5(b),,Shearing cooks—69.58% of shearing industry allowance,False,151.07,per week,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:41+00:00,2017
9566.0,9315,44.4(b)(iv),,Shearing Operations,False,,,,,,,0,2023-04-05T17:24:54+00:00,2017
200.0,130,45.3(b),,Shed hands—rations,False,58.18,per week,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:41+00:00,2017
199.0,130,45.3(b),,Shed hands—shearing industry allowance,False,217.12,per week,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:41+00:00,2017
188.0,1959,29.1,,Station hand—to find own horse,False,7.26,per week,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:42+00:00,2017
9519.0,1959,29.1,,Station hand—to find own saddle,False,5.8,per week,2016.0,,2017-07-01,2018-06-30,0,2023-04-05T17:24:54+00:00,2017
192.0,1962,17.2(b),,Use of vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:42+00:00,2017
187.0,1958,28.3,,With Keep deduction,False,125.13,per week,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:42+00:00,2017
202.0,134,45.4(b),,Woolpressers—rations,False,58.18,per week,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:41+00:00,2017
201.0,134,45.4(b),,Woolpressers—shearing industry allowance,False,217.12,per week,2016.0,,2017-07-01,2018-06-30,0,2022-02-15T15:39:41+00:00,2017
203.0,1965,46.3(b),,Allowance where sleeping quarters not provided— vehicle allowance—all employees,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:42+00:00,2016
7359.0,1958,28.3,,Broadacre Farming and Livestock Operations,False,,,,,,,0,2023-04-05T17:24:54+00:00,2016
3226.0,9315,44.4(b)(iv),,Combs and cutters allowance,False,20.36,per week,2016.0,,2016-07-01,,0,2023-04-05T17:24:54+00:00,2016
205.0,1967,47.1(f),,Fares and travelling allowances for expeditionary employees—expenses other than fares—per day,False,69.68,per day,2015.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:42+00:00,2016
206.0,1968,47.1(g),,Fares and travelling allowances for expeditionary employees—expenses other than fares—per hour rate,False,2.9,per hour ,2015.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:42+00:00,2016
204.0,1966,47.1(a),,Fares and travelling allowances for expeditionary employees—motor vehicle expenses,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:42+00:00,2016
7358.0,1962,17.2(b),,General Employment Conditions,False,,,,,,,0,2023-04-05T17:24:54+00:00,2016
190.0,1960,36.5,,Meal allowance—overtime after working ordinary hours on Monday to Friday,False,12.93,per meal,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:42+00:00,2016
193.0,1963,17.2(c)(i),,Meal allowance—overtime of more than 1.5 hours,False,12.93,per meal,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:42+00:00,2016
194.0,1964,17.2(c)(ii),,Meal allowance—overtime of more than 2 hours without required notice,False,12.93,per meal,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:42+00:00,2016
9757.0,23311,36.10.,,Meal allowance—unplanned overtime of more than 2 hours,False,12.93,per meal,2015.0,,2016-07-01,2017-06-30,0,2023-04-05T17:24:54+00:00,2016
7360.0,1960,36.5,,Pig Breeding and Raising,False,,,,,,,0,2023-04-05T17:24:54+00:00,2016
197.0,123,45.1(a),,Shearers—combs/cutters allowance,False,101.77,per week,2010.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:41+00:00,2016
198.0,123,45.1(a),,Shearers—handpiece payment,False,23.01,per week,2010.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:41+00:00,2016
196.0,123,45.1(a),,Shearers—rations,False,57.55,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:41+00:00,2016
195.0,123,45.1(a),,Shearers—shearing industry allowance,False,212.6,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:41+00:00,2016
833.0,140,45.5(b),,Shearing cooks—69.58% of shearing industry allowance,False,147.93,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:41+00:00,2016
9566.0,9315,44.4(b)(iv),,Shearing Operations,False,,,,,,,0,2023-04-05T17:24:54+00:00,2016
200.0,130,45.3(b),,Shed hands—rations,False,57.55,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:41+00:00,2016
199.0,130,45.3(b),,Shed hands—shearing industry allowance,False,212.6,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:41+00:00,2016
188.0,1959,29.1,,Station hand—to find own horse,False,7.11,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:42+00:00,2016
9519.0,1959,29.1,,Station hand—to find own saddle,False,5.68,per week,2015.0,,2016-07-01,2017-06-30,0,2023-04-05T17:24:54+00:00,2016
192.0,1962,17.2(b),,Use of vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:42+00:00,2016
187.0,1958,28.3,,With Keep deduction,False,122.53,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:42+00:00,2016
202.0,134,45.4(b),,Woolpressers—rations,False,57.55,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:41+00:00,2016
201.0,134,45.4(b),,Woolpressers—shearing industry allowance,False,212.6,per week,2015.0,,2016-07-01,2017-06-30,0,2022-02-15T15:39:41+00:00,2016
203.0,1965,46.3(b),,Allowance where sleeping quarters not provided— vehicle allowance—all employees,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:42+00:00,2015
7359.0,1958,28.3,,Broadacre Farming and Livestock Operations,False,,,,,,,0,2023-04-05T17:24:53+00:00,2015
205.0,1967,47.1(f),,Fares and travelling allowances for expeditionary employees—expenses other than fares—per day,False,69.68,per day,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:42+00:00,2015
206.0,1968,47.1(g),,Fares and travelling allowances for expeditionary employees—expenses other than fares—per hour rate,False,2.9,per hour ,2014.0,,2015-07-01,2018-06-30,0,2022-02-15T15:39:42+00:00,2015
204.0,1966,47.1(a),,Fares and travelling allowances for expeditionary employees—motor vehicle expenses,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:42+00:00,2015
7358.0,1962,17.2(b),,General Employment Conditions,False,,,,,,,0,2023-04-05T17:24:53+00:00,2015
190.0,1960,36.5,,Meal allowance—overtime after working ordinary hours on Monday to Friday,False,12.65,per meal,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:42+00:00,2015
193.0,1963,17.2(c)(i),,Meal allowance—overtime of more than 1.5 hours,False,12.65,per meal,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:42+00:00,2015
194.0,1964,17.2(c)(ii),,Meal allowance—overtime of more than 2 hours without required notice,False,12.65,per meal,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:42+00:00,2015
9757.0,23311,36.10.,,Meal allowance—unplanned overtime of more than 2 hours,False,12.65,per meal,2014.0,,2015-07-01,2016-06-30,0,2023-04-05T17:24:53+00:00,2015
7360.0,1960,36.5,,Pig Breeding and Raising,False,,,,,,,0,2023-04-05T17:24:53+00:00,2015
197.0,123,45.1(a),,Shearers—combs/cutters allowance,False,99.93,per week,2010.0,,2010-07-01,2016-06-30,0,2022-02-15T15:39:41+00:00,2015
198.0,123,45.1(a),,Shearers—handpiece payment,False,22.59,per week,2010.0,,2010-07-01,2016-06-30,0,2022-02-15T15:39:41+00:00,2015
196.0,123,45.1(a),,Shearers—rations,False,56.29,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:41+00:00,2015
195.0,123,45.1(a),,Shearers—shearing industry allowance,False,209.85,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:41+00:00,2015
833.0,140,45.5(b),,Shearing cooks—69.58% of shearing industry allowance,False,146.01,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:41+00:00,2015
9566.0,123,45.1(a),,Shearing Operations,False,,,,,,,0,2023-04-05T17:24:53+00:00,2015
200.0,130,45.3(b),,Shed hands—rations,False,56.29,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:41+00:00,2015
199.0,130,45.3(b),,Shed hands—shearing industry allowance,False,209.85,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:41+00:00,2015
188.0,1959,29.1,,Station hand—to find own horse,False,7.02,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:42+00:00,2015
9519.0,1959,29.1,,Station hand—to find own saddle,False,5.61,per week,2014.0,,2015-07-01,2016-06-30,0,2023-04-05T17:24:53+00:00,2015
192.0,1962,17.2(b),,Use of vehicle allowance,False,0.78,per km,2014.0,,2014-07-01,2021-06-30,0,2022-02-15T15:39:42+00:00,2015
187.0,1958,28.3,,With Keep deduction,False,120.94,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:42+00:00,2015
202.0,134,45.4(b),,Woolpressers—rations,False,56.29,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:41+00:00,2015
201.0,134,45.4(b),,Woolpressers—shearing industry allowance,False,209.85,per week,2014.0,,2015-07-01,2016-06-30,0,2022-02-15T15:39:41+00:00,2015
209.0,1971,21.8(d)(ii),,Compensation for tools and clothes,False,1335.0,maximum,2008.0,,2023-07-01,,3,2023-06-02T12:00:12+00:00,2023
210.0,1972,21.9(b),,Fares allowance,False,15.81,per day,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
214.0,1975,21.10(c)(i),,Living away from home—distant work—per complete week,False,612.43,per week,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
213.0,1975,21.10(c)(i),,Living away from home—distant work—per day,False,87.55,per day,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
208.0,1970,21.8(b),,Meal allowance—overtime—at least one and a half hours after ordinary hours,False,15.54,per meal,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
9458.0,1970,21.8(b),,Meal allowance—overtime—each subsequent 4 hours,False,15.54,per meal,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
212.0,1974,21.9(f),,Mileage allowance for travel beyond defined radius,False,0.52,per km,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
207.0,1969,21.8(a),,Tool allowance,False,22.96,per week,2008.0,,2023-07-01,,2,2023-06-02T10:12:41+00:00,2023
211.0,1973,21.9(e)(ii),,Transfer between job sites during work hours—own vehicle,False,0.95,per km,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
218.0,1979,21.10(d)(v),,Travelling expenses—construction camps—camping allowance—per complete week,False,244.06,per week,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
219.0,1979,21.10(d)(v),,Travelling expenses—construction camps—camping allowance—per day,False,34.98,per day,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
215.0,1976,21.10(d)(i),,Travelling expenses—forward journey—meal allowance,False,15.54,per meal,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
216.0,1977,21.10(d)(ii),,Travelling expenses—return journey,False,29.17,per homeward journey,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
217.0,1978,21.10(d)(iv),,Travelling expenses—weekend return home,False,49.19,per occasion,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
220.0,1980,17.4,,Use of employee’s vehicle for call-out,False,0.95,per km,2022.0,March Quarter,2023-07-01,,3,2023-06-02T10:12:41+00:00,2023
209.0,1971,21.8(d)(ii),,Compensation for tools and clothes,False,1308.1,maximum,2008.0,,2010-01-01,2023-06-30,1,2022-06-24T15:24:21+00:00,2022
210.0,1972,21.9(b),,Fares allowance,False,12.65,per day,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
214.0,1975,21.10(c)(i),,Living away from home—distant work—per complete week,False,490.02,per week,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
213.0,1975,21.10(c)(i),,Living away from home—distant work—per day,False,70.05,per day,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
208.0,1970,21.8(b),,Meal allowance—overtime—at least one and a half hours after ordinary hours,False,14.41,per meal,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
9458.0,1970,21.8(b),,Meal allowance—overtime—each subsequent 4 hours,False,14.41,per meal,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
212.0,1974,21.9(f),,Mileage allowance for travel beyond defined radius,False,0.5,per km,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
207.0,1969,21.8(a),,Tool allowance,False,22.5,per week,2008.0,,2010-01-01,2023-06-30,1,2022-06-24T15:24:21+00:00,2022
211.0,1973,21.9(e)(ii),,Transfer between job sites during work hours—own vehicle,False,0.91,per km,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
218.0,1979,21.10(d)(v),,Travelling expenses—construction camps—camping allowance—per complete week,False,195.28,per week,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
219.0,1979,21.10(d)(v),,Travelling expenses—construction camps—camping allowance—per day,False,27.99,per day,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
215.0,1976,21.10(d)(i),,Travelling expenses—forward journey—meal allowance,False,14.41,per meal,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
216.0,1977,21.10(d)(ii),,Travelling expenses—return journey,False,23.34,per homeward journey,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
217.0,1978,21.10(d)(iv),,Travelling expenses—weekend return home,False,39.36,per occasion,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
220.0,1980,17.4,,Use of employee’s vehicle for call-out,False,0.91,per km,2021.0,March Quarter,2022-07-01,2023-06-30,2,2022-06-24T15:23:49+00:00,2022
209.0,1971,21.8(d)(ii),,Compensation for tools and clothes,False,1308.1,maximum,2008.0,,2010-01-01,2023-06-30,1,2022-02-15T15:41:38+00:00,2021
210.0,1972,21.9(b),,Fares allowance,False,12.1,per day,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
214.0,1975,21.10(c)(i),,Living away from home—distant work—per complete week,False,468.57,per week,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
213.0,1975,21.10(c)(i),,Living away from home—distant work—per day,False,66.98,per day,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
208.0,1970,21.8(b),,Meal allowance—overtime—at least one and a half hours after ordinary hours,False,14.08,per meal,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
9458.0,1970,21.8(b),,Meal allowance—overtime—each subsequent 4 hours,False,14.08,per meal,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
212.0,1974,21.9(f),,Mileage allowance for travel beyond defined radius,False,0.44,per km,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
207.0,1969,21.8(a),,Tool allowance,False,22.5,per week,2008.0,,2010-01-01,2023-06-30,1,2022-02-15T15:41:38+00:00,2021
211.0,1973,21.9(e)(ii),,Transfer between job sites during work hours—own vehicle,False,0.8,per km,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
218.0,1979,21.10(d)(v),,Travelling expenses—construction camps—camping allowance—per complete week,False,186.73,per week,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
219.0,1979,21.10(d)(v),,Travelling expenses—construction camps—camping allowance—per day,False,26.76,per day,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
215.0,1976,21.10(d)(i),,Travelling expenses—forward journey—meal allowance,False,14.08,per meal,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
216.0,1977,21.10(d)(ii),,Travelling expenses—return journey,False,22.32,per homeward journey,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
217.0,1978,21.10(d)(iv),,Travelling expenses—weekend return home,False,37.64,per occasion,2020.0,September Quarter,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
220.0,1980,17.4,,Use of employee’s vehicle for call-out,False,0.8,per km,2014.0,,2021-07-01,2022-06-30,1,2022-02-15T15:41:38+00:00,2021
209.0,1971,21.8(d)(ii),,Compensation for tools and clothes,False,1308.1,maximum,2008.0,,2010-01-01,2023-06-30,0,2022-02-15T15:41:38+00:00,2020
